"Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
192,1,"2013-05-06",5629,462,1,0,"0",0
274,1,"2013-05-06",3025,839,1,0,"0",0
530,1,"2013-05-06",4634,846,1,0,"0",0
732,1,"2013-05-06",6304,813,1,0,"0",0
909,1,"2013-05-06",9659,992,1,0,"0",0
183,7,"2013-05-05",0,0,0,0,"0",0
192,7,"2013-05-05",0,0,0,0,"0",0
274,7,"2013-05-05",5294,1295,1,0,"0",0
530,7,"2013-05-05",3854,711,1,0,"0",0
732,7,"2013-05-05",2655,298,1,0,"0",0
909,7,"2013-05-05",0,0,0,0,"0",0
183,6,"2013-05-04",2965,393,1,0,"0",0
192,6,"2013-05-04",9111,738,1,0,"0",0
274,6,"2013-05-04",2689,676,1,0,"0",0
530,6,"2013-05-04",5160,893,1,0,"0",0
732,6,"2013-05-04",5391,647,1,0,"0",0
909,6,"2013-05-04",8703,895,1,0,"0",0
183,5,"2013-05-03",5448,690,1,1,"0",0
192,5,"2013-05-03",7619,609,1,1,"0",0
274,5,"2013-05-03",3266,887,1,1,"0",0
530,5,"2013-05-03",5356,908,1,1,"0",0
732,5,"2013-05-03",7078,831,1,1,"0",0
909,5,"2013-05-03",11941,1097,1,1,"0",0
183,4,"2013-05-02",6396,798,1,1,"0",0
192,4,"2013-05-02",8748,615,1,1,"0",0
274,4,"2013-05-02",3062,836,1,1,"0",0
530,4,"2013-05-02",6275,959,1,1,"0",0
732,4,"2013-05-02",8752,962,1,1,"0",0
909,4,"2013-05-02",11967,1156,1,1,"0",0
183,3,"2013-05-01",0,0,0,1,"a",0
192,3,"2013-05-01",0,0,0,1,"a",0
274,3,"2013-05-01",6630,1283,1,1,"a",0
530,3,"2013-05-01",0,0,0,1,"a",0
732,3,"2013-05-01",0,0,0,1,"a",0
909,3,"2013-05-01",0,0,0,1,"a",0
183,2,"2013-04-30",6396,743,1,1,"0",0
192,2,"2013-04-30",8958,646,1,1,"0",0
274,2,"2013-04-30",3343,850,1,1,"0",0
530,2,"2013-04-30",4808,767,1,1,"0",0
732,2,"2013-04-30",7344,774,1,1,"0",0
909,2,"2013-04-30",18447,1515,1,1,"0",0
183,1,"2013-04-29",6312,744,1,1,"0",0
192,1,"2013-04-29",7718,554,1,1,"0",0
274,1,"2013-04-29",2872,773,1,1,"0",0
530,1,"2013-04-29",4844,755,1,1,"0",0
732,1,"2013-04-29",7242,809,1,1,"0",0
909,1,"2013-04-29",15880,1413,1,1,"0",0
183,7,"2013-04-28",0,0,0,0,"0",0
192,7,"2013-04-28",0,0,0,0,"0",0
274,7,"2013-04-28",5951,1319,1,0,"0",0
530,7,"2013-04-28",3691,678,1,0,"0",0
732,7,"2013-04-28",2156,292,1,0,"0",0
909,7,"2013-04-28",0,0,0,0,"0",0
183,6,"2013-04-27",2736,392,1,0,"0",0
192,6,"2013-04-27",9540,703,1,0,"0",0
274,6,"2013-04-27",3122,760,1,0,"0",0
530,6,"2013-04-27",4065,727,1,0,"0",0
732,6,"2013-04-27",4624,592,1,0,"0",0
909,6,"2013-04-27",8711,919,1,0,"0",0
183,5,"2013-04-26",4526,614,1,1,"0",0
192,5,"2013-04-26",6887,536,1,1,"0",0
274,5,"2013-04-26",3805,1033,1,1,"0",0
530,5,"2013-04-26",3900,647,1,1,"0",0
732,5,"2013-04-26",5466,634,1,1,"0",0
909,5,"2013-04-26",10959,1054,1,1,"0",0
183,4,"2013-04-25",4254,546,1,1,"0",0
192,4,"2013-04-25",5823,475,1,1,"0",0
274,4,"2013-04-25",3159,887,1,1,"0",0
530,4,"2013-04-25",3105,584,1,1,"0",0
732,4,"2013-04-25",4454,631,1,1,"0",0
909,4,"2013-04-25",9772,957,1,1,"0",0
183,3,"2013-04-24",4126,536,1,1,"0",0
192,3,"2013-04-24",5811,435,1,1,"0",0
274,3,"2013-04-24",2988,772,1,1,"0",0
530,3,"2013-04-24",3467,625,1,1,"0",0
732,3,"2013-04-24",4152,550,1,1,"0",0
909,3,"2013-04-24",10572,998,1,1,"0",0
183,2,"2013-04-23",5199,650,1,1,"0",0
192,2,"2013-04-23",6411,497,1,1,"0",0
274,2,"2013-04-23",2908,797,1,1,"0",0
530,2,"2013-04-23",3984,587,1,1,"0",0
732,2,"2013-04-23",5694,625,1,1,"0",0
909,2,"2013-04-23",11620,1150,1,1,"0",0
183,1,"2013-04-22",6366,780,1,1,"0",0
192,1,"2013-04-22",8070,602,1,1,"0",0
274,1,"2013-04-22",2872,789,1,1,"0",0
530,1,"2013-04-22",4446,664,1,1,"0",0
732,1,"2013-04-22",6031,694,1,1,"0",0
909,1,"2013-04-22",14045,1303,1,1,"0",0
183,7,"2013-04-21",0,0,0,0,"0",0
192,7,"2013-04-21",0,0,0,0,"0",0
274,7,"2013-04-21",5650,1303,1,0,"0",0
530,7,"2013-04-21",2903,587,1,0,"0",0
732,7,"2013-04-21",1832,269,1,0,"0",0
909,7,"2013-04-21",0,0,0,0,"0",0
183,6,"2013-04-20",2089,281,1,0,"0",0
192,6,"2013-04-20",8743,699,1,0,"0",0
274,6,"2013-04-20",2832,744,1,0,"0",0
530,6,"2013-04-20",3829,667,1,0,"0",0
732,6,"2013-04-20",5057,579,1,0,"0",0
909,6,"2013-04-20",8328,872,1,0,"0",0
183,5,"2013-04-19",3415,472,1,0,"0",0
192,5,"2013-04-19",6123,489,1,0,"0",0
274,5,"2013-04-19",3211,971,1,0,"0",0
530,5,"2013-04-19",3170,546,1,0,"0",0
732,5,"2013-04-19",4839,577,1,0,"0",0
909,5,"2013-04-19",8009,827,1,0,"0",0
183,4,"2013-04-18",3509,473,1,0,"0",0
192,4,"2013-04-18",4266,360,1,0,"0",0
274,4,"2013-04-18",3222,879,1,0,"0",0
530,4,"2013-04-18",3447,611,1,0,"0",0
732,4,"2013-04-18",4458,564,1,0,"0",0
909,4,"2013-04-18",6888,796,1,0,"0",0
183,3,"2013-04-17",3758,512,1,0,"0",0
192,3,"2013-04-17",4575,383,1,0,"0",0
274,3,"2013-04-17",2877,803,1,0,"0",0
530,3,"2013-04-17",2767,533,1,0,"0",0
732,3,"2013-04-17",3812,495,1,0,"0",0
909,3,"2013-04-17",6943,811,1,0,"0",0
183,2,"2013-04-16",3797,531,1,0,"0",0
192,2,"2013-04-16",4691,399,1,0,"0",0
274,2,"2013-04-16",2493,737,1,0,"0",0
530,2,"2013-04-16",3022,565,1,0,"0",0
732,2,"2013-04-16",3809,501,1,0,"0",0
909,2,"2013-04-16",7822,855,1,0,"0",0
183,1,"2013-04-15",4486,628,1,0,"0",0
192,1,"2013-04-15",4307,399,1,0,"0",0
274,1,"2013-04-15",2579,814,1,0,"0",0
530,1,"2013-04-15",2788,515,1,0,"0",0
732,1,"2013-04-15",3615,507,1,0,"0",0
909,1,"2013-04-15",7618,920,1,0,"0",0
183,7,"2013-04-14",0,0,0,0,"0",0
192,7,"2013-04-14",0,0,0,0,"0",0
274,7,"2013-04-14",5089,1231,1,0,"0",0
530,7,"2013-04-14",2667,522,1,0,"0",0
732,7,"2013-04-14",1249,177,1,0,"0",0
909,7,"2013-04-14",0,0,0,0,"0",0
183,6,"2013-04-13",2863,395,1,0,"0",0
192,6,"2013-04-13",8919,695,1,0,"0",0
274,6,"2013-04-13",2875,721,1,0,"0",0
530,6,"2013-04-13",2998,507,1,0,"0",0
732,6,"2013-04-13",4150,489,1,0,"0",0
909,6,"2013-04-13",8743,913,1,0,"0",0
183,5,"2013-04-12",4457,598,1,1,"0",0
192,5,"2013-04-12",7321,566,1,1,"0",0
274,5,"2013-04-12",3319,926,1,1,"0",0
530,5,"2013-04-12",3432,514,1,1,"0",0
732,5,"2013-04-12",5071,582,1,1,"0",0
909,5,"2013-04-12",10979,1081,1,1,"0",0
183,4,"2013-04-11",4263,558,1,1,"0",0
192,4,"2013-04-11",6947,578,1,1,"0",0
274,4,"2013-04-11",2823,818,1,1,"0",0
530,4,"2013-04-11",3072,470,1,1,"0",0
732,4,"2013-04-11",4858,540,1,1,"0",0
909,4,"2013-04-11",10205,974,1,1,"0",0
183,3,"2013-04-10",4883,618,1,1,"0",0
192,3,"2013-04-10",5533,420,1,1,"0",0
274,3,"2013-04-10",2763,760,1,1,"0",0
530,3,"2013-04-10",3465,506,1,1,"0",0
732,3,"2013-04-10",4161,505,1,1,"0",0
909,3,"2013-04-10",11486,1081,1,1,"0",0
183,2,"2013-04-09",5456,655,1,1,"0",0
192,2,"2013-04-09",5751,437,1,1,"0",0
274,2,"2013-04-09",3105,758,1,1,"0",0
530,2,"2013-04-09",3723,557,1,1,"0",1
732,2,"2013-04-09",5262,585,1,1,"0",1
909,2,"2013-04-09",12157,1110,1,1,"0",0
183,1,"2013-04-08",6118,773,1,1,"0",0
192,1,"2013-04-08",8250,597,1,1,"0",0
274,1,"2013-04-08",2983,828,1,1,"0",0
530,1,"2013-04-08",4790,661,1,1,"0",1
732,1,"2013-04-08",5431,617,1,1,"0",1
909,1,"2013-04-08",14503,1296,1,1,"0",0
183,7,"2013-04-07",0,0,0,0,"0",0
192,7,"2013-04-07",0,0,0,0,"0",0
274,7,"2013-04-07",5149,1172,1,0,"0",0
530,7,"2013-04-07",2312,433,1,0,"0",0
732,7,"2013-04-07",1604,194,1,0,"0",0
909,7,"2013-04-07",0,0,0,0,"0",0
183,6,"2013-04-06",2375,340,1,0,"0",0
192,6,"2013-04-06",7872,571,1,0,"0",0
274,6,"2013-04-06",2725,710,1,0,"0",0
530,6,"2013-04-06",3665,620,1,0,"0",0
732,6,"2013-04-06",3961,481,1,0,"0",0
909,6,"2013-04-06",8211,866,1,0,"0",0
183,5,"2013-04-05",3942,528,1,0,"0",1
192,5,"2013-04-05",5721,407,1,0,"0",1
274,5,"2013-04-05",2701,755,1,0,"0",1
530,5,"2013-04-05",3853,668,1,0,"0",1
732,5,"2013-04-05",5077,598,1,0,"0",1
909,5,"2013-04-05",8262,884,1,0,"0",1
183,4,"2013-04-04",3976,587,1,0,"0",1
192,4,"2013-04-04",4953,384,1,0,"0",1
274,4,"2013-04-04",2390,690,1,0,"0",1
530,4,"2013-04-04",4596,764,1,0,"0",1
732,4,"2013-04-04",5364,641,1,0,"0",1
909,4,"2013-04-04",8020,898,1,0,"0",1
183,3,"2013-04-03",4044,565,1,0,"0",1
192,3,"2013-04-03",5301,386,1,0,"0",1
274,3,"2013-04-03",2557,705,1,0,"0",1
530,3,"2013-04-03",5034,878,1,0,"0",1
732,3,"2013-04-03",6030,684,1,0,"0",1
909,3,"2013-04-03",8588,891,1,0,"0",1
183,2,"2013-04-02",5118,688,1,0,"0",1
192,2,"2013-04-02",5239,427,1,0,"0",1
274,2,"2013-04-02",2598,737,1,0,"0",1
530,2,"2013-04-02",5327,883,1,0,"0",1
732,2,"2013-04-02",6066,726,1,0,"0",1
909,2,"2013-04-02",9613,1010,1,0,"0",1
183,1,"2013-04-01",0,0,0,0,"b",1
192,1,"2013-04-01",0,0,0,0,"b",1
274,1,"2013-04-01",7577,1543,1,0,"b",1
530,1,"2013-04-01",5433,996,1,0,"b",1
732,1,"2013-04-01",2718,361,1,0,"b",1
909,1,"2013-04-01",0,0,0,0,"b",1
183,7,"2013-03-31",0,0,0,0,"0",0
192,7,"2013-03-31",0,0,0,0,"0",0
274,7,"2013-03-31",5535,1060,1,0,"0",0
530,7,"2013-03-31",4108,738,1,0,"0",0
732,7,"2013-03-31",1477,187,1,0,"0",0
909,7,"2013-03-31",0,0,0,0,"0",0
183,6,"2013-03-30",4401,585,1,0,"0",0
192,6,"2013-03-30",9974,662,1,0,"0",0
274,6,"2013-03-30",3627,803,1,0,"0",0
530,6,"2013-03-30",10249,1505,1,0,"0",0
732,6,"2013-03-30",11229,1110,1,0,"0",0
909,6,"2013-03-30",11302,1185,1,0,"0",0
183,5,"2013-03-29",0,0,0,1,"b",1
192,5,"2013-03-29",0,0,0,1,"b",1
274,5,"2013-03-29",7340,1448,1,1,"b",1
530,5,"2013-03-29",0,0,0,1,"b",1
732,5,"2013-03-29",0,0,0,1,"b",1
909,5,"2013-03-29",0,0,0,1,"b",1
183,4,"2013-03-28",5741,728,1,1,"0",1
192,4,"2013-03-28",8885,608,1,1,"0",1
274,4,"2013-03-28",4533,1007,1,1,"0",1
530,4,"2013-03-28",6285,954,1,1,"0",1
732,4,"2013-03-28",9237,929,1,1,"0",1
909,4,"2013-03-28",14068,1343,1,1,"0",1
183,3,"2013-03-27",5540,713,1,1,"0",1
192,3,"2013-03-27",6549,444,1,1,"0",1
274,3,"2013-03-27",3330,801,1,1,"0",1
530,3,"2013-03-27",5484,837,1,1,"0",1
732,3,"2013-03-27",7164,752,1,1,"0",1
909,3,"2013-03-27",12612,1143,1,1,"0",1
183,2,"2013-03-26",5437,629,1,1,"0",1
192,2,"2013-03-26",5364,374,1,1,"0",1
274,2,"2013-03-26",3138,757,1,1,"0",1
530,2,"2013-03-26",5575,841,1,1,"0",1
732,2,"2013-03-26",7469,790,1,1,"0",1
909,2,"2013-03-26",11579,1052,1,1,"0",1
183,1,"2013-03-25",6602,704,1,1,"0",1
192,1,"2013-03-25",6899,492,1,1,"0",1
274,1,"2013-03-25",3395,793,1,1,"0",1
530,1,"2013-03-25",6312,894,1,1,"0",1
732,1,"2013-03-25",8266,855,1,1,"0",1
909,1,"2013-03-25",11860,1113,1,1,"0",1
183,7,"2013-03-24",0,0,0,0,"0",0
192,7,"2013-03-24",0,0,0,0,"0",0
274,7,"2013-03-24",5312,1199,1,0,"0",0
530,7,"2013-03-24",4093,678,1,0,"0",0
732,7,"2013-03-24",2444,259,1,0,"0",0
909,7,"2013-03-24",0,0,0,0,"0",0
183,6,"2013-03-23",3014,399,1,0,"0",0
192,6,"2013-03-23",8669,546,1,0,"0",0
274,6,"2013-03-23",3295,774,1,0,"0",0
530,6,"2013-03-23",3663,571,1,0,"0",0
732,6,"2013-03-23",5186,574,1,0,"0",0
909,6,"2013-03-23",8185,833,1,0,"0",0
183,5,"2013-03-22",4705,655,1,1,"0",0
192,5,"2013-03-22",6558,458,1,1,"0",0
274,5,"2013-03-22",3459,930,1,1,"0",0
530,5,"2013-03-22",3419,533,1,1,"0",0
732,5,"2013-03-22",4868,551,1,1,"0",0
909,5,"2013-03-22",10828,1073,1,1,"0",0
183,4,"2013-03-21",4722,614,1,1,"0",0
192,4,"2013-03-21",6066,421,1,1,"0",0
274,4,"2013-03-21",3148,840,1,1,"0",0
530,4,"2013-03-21",3706,544,1,1,"0",0
732,4,"2013-03-21",5080,546,1,1,"0",0
909,4,"2013-03-21",10543,1001,1,1,"0",0
183,3,"2013-03-20",4760,620,1,1,"0",0
192,3,"2013-03-20",5920,413,1,1,"0",0
274,3,"2013-03-20",2757,777,1,1,"0",0
530,3,"2013-03-20",4091,614,1,1,"0",0
732,3,"2013-03-20",5036,550,1,1,"0",0
909,3,"2013-03-20",11340,1104,1,1,"0",0
183,2,"2013-03-19",5451,669,1,1,"0",0
192,2,"2013-03-19",6790,458,1,1,"0",0
274,2,"2013-03-19",3170,838,1,1,"0",0
530,2,"2013-03-19",4068,619,1,1,"0",0
732,2,"2013-03-19",4453,487,1,1,"0",0
909,2,"2013-03-19",12656,1175,1,1,"0",0
183,1,"2013-03-18",5598,673,1,1,"0",0
192,1,"2013-03-18",7229,457,1,1,"0",0
274,1,"2013-03-18",3208,822,1,1,"0",0
530,1,"2013-03-18",3705,555,1,1,"0",0
732,1,"2013-03-18",5300,570,1,1,"0",0
909,1,"2013-03-18",11467,1086,1,1,"0",0
183,7,"2013-03-17",0,0,0,0,"0",0
192,7,"2013-03-17",0,0,0,0,"0",0
274,7,"2013-03-17",5810,1333,1,0,"0",0
530,7,"2013-03-17",2887,444,1,0,"0",0
732,7,"2013-03-17",940,141,1,0,"0",0
909,7,"2013-03-17",0,0,0,0,"0",0
183,6,"2013-03-16",3083,390,1,0,"0",0
192,6,"2013-03-16",7591,537,1,0,"0",0
274,6,"2013-03-16",2888,714,1,0,"0",0
530,6,"2013-03-16",3067,510,1,0,"0",0
732,6,"2013-03-16",4332,524,1,0,"0",0
909,6,"2013-03-16",7987,859,1,0,"0",0
183,5,"2013-03-15",3611,515,1,0,"0",0
192,5,"2013-03-15",6062,421,1,0,"0",0
274,5,"2013-03-15",3576,925,1,0,"0",0
530,5,"2013-03-15",3542,579,1,0,"0",0
732,5,"2013-03-15",4440,502,1,0,"0",0
909,5,"2013-03-15",8367,859,1,0,"0",0
183,4,"2013-03-14",3190,467,1,0,"0",0
192,4,"2013-03-14",4485,332,1,0,"0",0
274,4,"2013-03-14",2841,788,1,0,"0",0
530,4,"2013-03-14",3336,532,1,0,"0",0
732,4,"2013-03-14",4270,512,1,0,"0",0
909,4,"2013-03-14",7336,816,1,0,"0",0
183,3,"2013-03-13",3389,451,1,0,"0",0
192,3,"2013-03-13",4069,320,1,0,"0",0
274,3,"2013-03-13",3210,826,1,0,"0",0
530,3,"2013-03-13",2999,448,1,0,"0",0
732,3,"2013-03-13",4692,520,1,0,"0",0
909,3,"2013-03-13",6736,753,1,0,"0",0
183,2,"2013-03-12",3857,604,1,0,"0",0
192,2,"2013-03-12",5313,373,1,0,"0",0
274,2,"2013-03-12",2557,753,1,0,"0",0
530,2,"2013-03-12",3184,505,1,0,"0",0
732,2,"2013-03-12",3999,499,1,0,"0",0
909,2,"2013-03-12",7672,867,1,0,"0",0
183,1,"2013-03-11",4959,651,1,0,"0",0
192,1,"2013-03-11",5403,384,1,0,"0",0
274,1,"2013-03-11",3095,838,1,0,"0",0
530,1,"2013-03-11",3172,474,1,0,"0",0
732,1,"2013-03-11",3860,469,1,0,"0",0
909,1,"2013-03-11",8314,924,1,0,"0",0
183,7,"2013-03-10",0,0,0,0,"0",0
192,7,"2013-03-10",0,0,0,0,"0",0
274,7,"2013-03-10",5541,1263,1,0,"0",0
530,7,"2013-03-10",1344,257,1,0,"0",0
732,7,"2013-03-10",0,0,0,0,"0",0
909,7,"2013-03-10",0,0,0,0,"0",0
183,6,"2013-03-09",3029,416,1,0,"0",0
192,6,"2013-03-09",7409,543,1,0,"0",0
274,6,"2013-03-09",3069,716,1,0,"0",0
530,6,"2013-03-09",3031,461,1,0,"0",0
732,6,"2013-03-09",3597,431,1,0,"0",0
909,6,"2013-03-09",8005,806,1,0,"0",0
183,5,"2013-03-08",4598,646,1,1,"0",0
192,5,"2013-03-08",5936,430,1,1,"0",0
274,5,"2013-03-08",3628,960,1,1,"0",0
530,5,"2013-03-08",3323,491,1,1,"0",0
732,5,"2013-03-08",5122,567,1,1,"0",0
909,5,"2013-03-08",11708,1080,1,1,"0",0
183,4,"2013-03-07",4966,625,1,1,"0",0
192,4,"2013-03-07",5445,384,1,1,"0",0
274,4,"2013-03-07",3188,808,1,1,"0",0
530,4,"2013-03-07",3095,455,1,1,"0",0
732,4,"2013-03-07",4537,523,1,1,"0",0
909,4,"2013-03-07",11570,1102,1,1,"0",0
183,3,"2013-03-06",5337,693,1,1,"0",0
192,3,"2013-03-06",4555,344,1,1,"0",0
274,3,"2013-03-06",3134,795,1,1,"0",0
530,3,"2013-03-06",3030,515,1,1,"0",0
732,3,"2013-03-06",4794,538,1,1,"0",0
909,3,"2013-03-06",11751,1071,1,1,"0",0
183,2,"2013-03-05",5367,731,1,1,"0",0
192,2,"2013-03-05",5826,398,1,1,"0",0
274,2,"2013-03-05",3048,799,1,1,"0",0
530,2,"2013-03-05",3355,533,1,1,"0",0
732,2,"2013-03-05",5046,560,1,1,"0",0
909,2,"2013-03-05",14458,1322,1,1,"0",0
183,1,"2013-03-04",7443,850,1,1,"0",0
192,1,"2013-03-04",7260,501,1,1,"0",0
274,1,"2013-03-04",3171,811,1,1,"0",0
530,1,"2013-03-04",4339,587,1,1,"0",0
732,1,"2013-03-04",6375,676,1,1,"0",0
909,1,"2013-03-04",15510,1409,1,1,"0",0
183,7,"2013-03-03",0,0,0,0,"0",0
192,7,"2013-03-03",0,0,0,0,"0",0
274,7,"2013-03-03",5352,1216,1,0,"0",0
530,7,"2013-03-03",2996,566,1,0,"0",0
732,7,"2013-03-03",0,0,0,0,"0",0
909,7,"2013-03-03",0,0,0,0,"0",0
183,6,"2013-03-02",3065,337,1,0,"0",0
192,6,"2013-03-02",8040,565,1,0,"0",0
274,6,"2013-03-02",2852,689,1,0,"0",0
530,6,"2013-03-02",2761,441,1,0,"0",0
732,6,"2013-03-02",3690,404,1,0,"0",0
909,6,"2013-03-02",8887,903,1,0,"0",0
183,5,"2013-03-01",4240,563,1,0,"0",0
192,5,"2013-03-01",6455,419,1,0,"0",0
274,5,"2013-03-01",3438,942,1,0,"0",0
530,5,"2013-03-01",2846,454,1,0,"0",0
732,5,"2013-03-01",3913,501,1,0,"0",0
909,5,"2013-03-01",9172,948,1,0,"0",0
183,4,"2013-02-28",3736,530,1,0,"0",0
192,4,"2013-02-28",4633,333,1,0,"0",0
274,4,"2013-02-28",2955,768,1,0,"0",0
530,4,"2013-02-28",2480,373,1,0,"0",0
732,4,"2013-02-28",4603,507,1,0,"0",0
909,4,"2013-02-28",8764,878,1,0,"0",0
183,3,"2013-02-27",3638,490,1,0,"0",0
192,3,"2013-02-27",3945,283,1,0,"0",0
274,3,"2013-02-27",2814,740,1,0,"0",0
530,3,"2013-02-27",2448,383,1,0,"0",0
732,3,"2013-02-27",3446,446,1,0,"0",0
909,3,"2013-02-27",7493,813,1,0,"0",0
183,2,"2013-02-26",3415,463,1,0,"0",0
192,2,"2013-02-26",3073,245,1,0,"0",0
274,2,"2013-02-26",2757,755,1,0,"0",0
530,2,"2013-02-26",2324,337,1,0,"0",0
732,2,"2013-02-26",2924,407,1,0,"0",0
909,2,"2013-02-26",6717,742,1,0,"0",0
183,1,"2013-02-25",4359,646,1,0,"0",0
192,1,"2013-02-25",4003,352,1,0,"0",0
274,1,"2013-02-25",2892,796,1,0,"0",0
530,1,"2013-02-25",2440,349,1,0,"0",0
732,1,"2013-02-25",3667,475,1,0,"0",0
909,1,"2013-02-25",8041,917,1,0,"0",0
183,7,"2013-02-24",0,0,0,0,"0",0
192,7,"2013-02-24",0,0,0,0,"0",0
274,7,"2013-02-24",5134,1239,1,0,"0",0
530,7,"2013-02-24",1200,187,1,0,"0",0
732,7,"2013-02-24",0,0,0,0,"0",0
909,7,"2013-02-24",0,0,0,0,"0",0
183,6,"2013-02-23",2688,347,1,0,"0",0
192,6,"2013-02-23",6765,488,1,0,"0",0
274,6,"2013-02-23",2914,710,1,0,"0",0
530,6,"2013-02-23",2127,324,1,0,"0",0
732,6,"2013-02-23",3019,367,1,0,"0",0
909,6,"2013-02-23",7190,765,1,0,"0",0
183,5,"2013-02-22",3961,499,1,1,"0",0
192,5,"2013-02-22",6091,391,1,1,"0",0
274,5,"2013-02-22",3324,909,1,1,"0",0
530,5,"2013-02-22",2405,365,1,1,"0",0
732,5,"2013-02-22",4163,468,1,1,"0",0
909,5,"2013-02-22",10613,984,1,1,"0",0
183,4,"2013-02-21",4185,543,1,1,"0",0
192,4,"2013-02-21",5153,356,1,1,"0",0
274,4,"2013-02-21",2923,827,1,1,"0",0
530,4,"2013-02-21",2608,357,1,1,"0",0
732,4,"2013-02-21",4121,469,1,1,"0",0
909,4,"2013-02-21",10004,963,1,1,"0",0
183,3,"2013-02-20",4310,533,1,1,"0",0
192,3,"2013-02-20",4963,352,1,1,"0",0
274,3,"2013-02-20",2909,746,1,1,"0",0
530,3,"2013-02-20",2644,413,1,1,"0",0
732,3,"2013-02-20",3971,452,1,1,"0",0
909,3,"2013-02-20",10894,1036,1,1,"0",0
183,2,"2013-02-19",5733,664,1,1,"0",0
192,2,"2013-02-19",5019,354,1,1,"0",0
274,2,"2013-02-19",3312,828,1,1,"0",0
530,2,"2013-02-19",2602,373,1,1,"0",0
732,2,"2013-02-19",4495,462,1,1,"0",0
909,2,"2013-02-19",12964,1134,1,1,"0",0
183,1,"2013-02-18",6918,772,1,1,"0",0
192,1,"2013-02-18",7187,485,1,1,"0",0
274,1,"2013-02-18",4311,890,1,1,"0",0
530,1,"2013-02-18",3464,432,1,1,"0",0
732,1,"2013-02-18",5269,573,1,1,"0",0
909,1,"2013-02-18",15548,1324,1,1,"0",0
183,7,"2013-02-17",0,0,0,0,"0",0
192,7,"2013-02-17",0,0,0,0,"0",0
274,7,"2013-02-17",7158,1232,1,0,"0",0
530,7,"2013-02-17",1739,285,1,0,"0",0
732,7,"2013-02-17",0,0,0,0,"0",0
909,7,"2013-02-17",0,0,0,0,"0",0
183,6,"2013-02-16",2937,386,1,0,"0",0
192,6,"2013-02-16",6931,539,1,0,"0",0
274,6,"2013-02-16",0,0,0,0,"0",0
530,6,"2013-02-16",2367,370,1,0,"0",0
732,6,"2013-02-16",3174,375,1,0,"0",0
909,6,"2013-02-16",7914,817,1,0,"0",0
183,5,"2013-02-15",3456,490,1,0,"0",1
192,5,"2013-02-15",4936,335,1,0,"0",1
274,5,"2013-02-15",0,0,0,0,"0",0
530,5,"2013-02-15",2200,329,1,0,"0",0
732,5,"2013-02-15",3746,454,1,0,"0",0
909,5,"2013-02-15",7431,776,1,0,"0",1
183,4,"2013-02-14",3932,534,1,0,"0",1
192,4,"2013-02-14",4165,319,1,0,"0",1
274,4,"2013-02-14",0,0,0,0,"0",0
530,4,"2013-02-14",2413,364,1,0,"0",0
732,4,"2013-02-14",3866,477,1,0,"0",0
909,4,"2013-02-14",8185,879,1,0,"0",1
183,3,"2013-02-13",4342,562,1,0,"0",1
192,3,"2013-02-13",4287,291,1,0,"0",1
274,3,"2013-02-13",0,0,0,0,"0",0
530,3,"2013-02-13",2328,373,1,0,"0",0
732,3,"2013-02-13",3756,448,1,0,"0",0
909,3,"2013-02-13",7424,814,1,0,"0",1
183,2,"2013-02-12",2567,410,1,0,"0",1
192,2,"2013-02-12",2671,218,1,0,"0",1
274,2,"2013-02-12",0,0,0,0,"0",0
530,2,"2013-02-12",1931,323,1,0,"0",0
732,2,"2013-02-12",3469,414,1,0,"0",0
909,2,"2013-02-12",5402,608,1,0,"0",1
183,1,"2013-02-11",5123,678,1,0,"0",1
192,1,"2013-02-11",3783,313,1,0,"0",1
274,1,"2013-02-11",0,0,0,0,"0",0
530,1,"2013-02-11",2442,370,1,0,"0",0
732,1,"2013-02-11",4019,503,1,0,"0",0
909,1,"2013-02-11",8746,961,1,0,"0",1
183,7,"2013-02-10",0,0,0,0,"0",0
192,7,"2013-02-10",0,0,0,0,"0",0
274,7,"2013-02-10",0,0,0,0,"0",0
530,7,"2013-02-10",1859,316,1,0,"0",0
732,7,"2013-02-10",0,0,0,0,"0",0
909,7,"2013-02-10",0,0,0,0,"0",0
183,6,"2013-02-09",2457,335,1,0,"0",0
192,6,"2013-02-09",7513,495,1,0,"0",0
274,6,"2013-02-09",0,0,0,0,"0",0
530,6,"2013-02-09",2156,365,1,0,"0",0
732,6,"2013-02-09",2710,335,1,0,"0",0
909,6,"2013-02-09",7769,764,1,0,"0",0
183,5,"2013-02-08",4415,581,1,1,"0",0
192,5,"2013-02-08",5435,419,1,1,"0",0
274,5,"2013-02-08",0,0,0,1,"0",0
530,5,"2013-02-08",2680,394,1,1,"0",0
732,5,"2013-02-08",4367,480,1,1,"0",0
909,5,"2013-02-08",12083,1130,1,1,"0",0
183,4,"2013-02-07",4022,494,1,1,"0",0
192,4,"2013-02-07",4614,352,1,1,"0",0
274,4,"2013-02-07",0,0,0,1,"0",0
530,4,"2013-02-07",2465,353,1,1,"0",0
732,4,"2013-02-07",4152,469,1,1,"0",0
909,4,"2013-02-07",10709,1032,1,1,"0",0
183,3,"2013-02-06",4722,578,1,1,"0",0
192,3,"2013-02-06",5678,390,1,1,"0",0
274,3,"2013-02-06",1662,512,1,1,"0",0
530,3,"2013-02-06",2572,340,1,1,"0",0
